Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
ASU,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Brody Brown,PNR,Left,Off,Zac Ditzel,Cuts,N/A,Basket
ASU,RIT,Alfred State Pioneers,2pmi,To Basket,Paris Jamison,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Zac Ditzel,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pMa,To Basket,Ryan Rosa,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Chase Dickens,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Michael Miller,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Kenny Wilburn,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Cody Schneider,Post,Left,Dribble,Paris Jamison,Spot Ups,N/A,Shot
ASU,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,PNR,High,Off,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Michael Miller,PNR,Right,Off,Cody Schneider,P&R Roll Man,N/A,Pop
ASU,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brody Brown,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pMa,To Basket,Paris Jamison,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Keegan Ocorr,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,Turnover,N/A,Michael Miller,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Brody Brown,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,Foul,To Basket,Emmanuel Leftenant,Misc,N/A,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Kenny Wilburn,Iso,Top,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pmi,To Basket,Cody Schneider,Transition,N/A,First Middle,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Chase Dickens,PNR,High,Off,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,Foul,To Basket,Emmanuel Leftenant,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,Foul,To Basket,Logan Dunbar,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,High,Off,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Dylan Perry,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pmi,To Basket,Logan Dunbar,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pMa,To Basket,Paris Jamison,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,PNR,High,Off,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,Turnover,To Basket,Logan Dunbar,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Keegan Ocorr,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,Turnover,N/A,Cody Schneider,Iso,Left,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Luke Granto,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,Dribble Jumper,Zachary Gilebarto,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pMa,To Basket,Paris Jamison,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Iso,Top,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Emmanuel Leftenant,PNR,High,Off,Cody Schneider,P&R Roll Man,N/A,Pop
ASU,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Matt Caggiano,Iso,Top,N/A,Brandon Weiss,Spot Ups,N/A,Shot
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Zy Switzer,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brandon Weiss,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pMa,To Basket,Paris Jamison,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Nolan Smih,Post,Right,Dribble,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,Dribble Jumper,Zy Switzer,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Iso,Right,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Dylan Perry,PNR,High,Off,Zy Switzer,Spot Ups,N/A,Shot
ASU,RIT,Rochester Institute of Technology Tigers,Foul,Drop Step,Kenny Wilburn,Post,Right,Dribble,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pMa,No Dribble Jumper,Paris Jamison,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brody Brown,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pmi,To Basket,Emmanuel Leftenant,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,PNR,Left,Off,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Emmanuel Leftenant,PNR,High,Off,Dylan Perry,Spot Ups,N/A,Shot
ASU,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,Turnover,N/A,Emmanuel Leftenant,Misc,N/A,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pMa,To Basket,Ryan Rosa,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,PNR,High,Off,Keegan Ocorr,Spot Ups,Left,Drive
ASU,RIT,Alfred State Pioneers,Foul,To Basket,Ryan Rosa,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Emmanuel Leftenant,PNR,High,Off,Cody Schneider,P&R Roll Man,N/A,Pop
ASU,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,High,Away,Keegan Ocorr,Cuts,N/A,Basket
ASU,RIT,Alfred State Pioneers,3pmi,No Dribble Jumper,Dylan Perry,Off Screens,Left,Flare,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Chase Dickens,PNR,High,Off,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,Turnover,To Basket,Emmanuel Leftenant,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,Iso,Top,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,Turnover,N/A,Zy Switzer,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
ASU,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Brody Brown,Misc,N/A,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pMa,To Basket,Emmanuel Leftenant,PNR,High,Off,Ryan Rosa,Spot Ups,Left,Drive
ASU,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Brody Brown,Misc,N/A,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,2pmi,To Basket,Ben Reding,PNR,Left,Off,Cody Schneider,Cuts,N/A,Basket
ASU,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Brody Brown,Misc,N/A,N/A,N/A,N/A,N/A,N/A
ASU,RIT,Alfred State Pioneers,3pmi,Dribble Jumper,Ben Reding,PNR,High,Off,N/A,N/A,N/A,N/A
