Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
RIT,HOB,Rochester Institute of Technology Tigers,2pMa,To Basket,Jackson Otis,Transition,N/A,First Middle,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,Turnover,N/A,Pat Healy,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Carter Meshanic,Post,Left,Dribble,Pat Healy,Spot Ups,N/A,Shot
RIT,HOB,Rochester Institute of Technology Tigers,2pMa,To Basket,Keegan Ocorr,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pMa,To Basket,Isaiah Washington,Post,Left,Dribble,Carter Meshanic,Cuts,N/A,Basket
RIT,HOB,Rochester Institute of Technology Tigers,2pmi,N/A,Kenny Wilburn,Post,Left,Face Up,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,And1,To Basket,Isaiah Washington,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pmi,Drop Step,Kenny Wilburn,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,Foul,To Basket,Carter Meshanic,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pMa,Dribble Jumper,Pat Healy,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pmi,N/A,Isaiah Washington,Post,Left,Dribble,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pMa,Drop Step,Hunter Meshanic,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,PNR,High,Off,Matt Caggiano,Spot Ups,N/A,Shot
RIT,HOB,Hobart College Statesmen,2pmi,Dribble Jumper,Alex Moesch,Off Screens,Right,Straight,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,Turnover,N/A,Keegan Ocorr,PNR,Left,Off,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,Foul,To Basket,Aidan Rodgers,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,Turnover,N/A,Josiah Turner,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pMa,To Basket,Isaiah Washington,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,Foul,To Basket,Sam Pisanelli,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,Turnover,To Basket,Hunter Meshanic,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pmi,Dribble Jumper,Alex Moesch,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Gabriel Bergeron,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,Left,Off,Brody Brown,Spot Ups,N/A,Shot
RIT,HOB,Hobart College Statesmen,Foul,N/A,Gabriel Bergeron,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,Foul,Drop Step,Josiah Turner,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Gabriel Bergeron,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brandon Weiss,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pmi,Dribble Jumper,Alex Moesch,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,3pMa,No Dribble Jumper,Matt Brand,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brody Brown,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brandon Weiss,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,HOB,,Foul,N/A,Sam Pisanelli,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Post,Left,Dribble,Mark Osime,Cuts,N/A,Flash
RIT,HOB,Hobart College Statesmen,2pmi,To Basket,Gabriel Bergeron,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Mark Osime,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,Turnover,N/A,Gabriel Bergeron,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,PNR,Right,Off,Ronnie Toole,Spot Ups,Right,Drive
RIT,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Gabriel Bergeron,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pMa,To Basket,Alex Moesch,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pMa,To Basket,Sam Pisanelli,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pmi,To Basket,Brandon Weiss,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,Foul,To Basket,Gabriel Bergeron,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Zac Ditzel,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,HOB,,Foul,N/A,Sam Pisanelli,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,And1,To Basket,Zac Ditzel,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Jaymon Pysnack,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pMa,To Basket,Zac Ditzel,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,Turnover,N/A,Axel Traina,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,Foul,To Basket,Zac Ditzel,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,And1,To Basket,Sam Pisanelli,PNR,High,Off,Jean Marc Togodgue,P&R Roll Man,Right,Pop
RIT,HOB,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Zac Ditzel,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pMa,To Basket,Niko Lutz,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,And1,To Basket,Ronnie Toole,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,3pmi,No Dribble Jumper,Axel Traina,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,Turnover,N/A,Ronnie Toole,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,HOB,Hobart College Statesmen,2pMa,To Basket,Niko Lutz,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A
RIT,HOB,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Nolan Smih,PNR,High,Off,N/A,N/A,N/A,N/A
