Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
UNY,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Brock Bowen,PNR,Right,Off,N/A,N/A,N/A,N/A
UNY,RIT,Union (NY) Dutchmen,Turnover,N/A,Tanner Tedesco,PNR,High,Off,Christian Dufort,Spot Ups,Right,Drive
UNY,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Brody Brown,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
UNY,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,PNR,High,Away,N/A,N/A,N/A,N/A
UNY,RIT,Union (NY) Dutchmen,Turnover,N/A,Luke Mcgarrity,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
UNY,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
UNY,RIT,Union (NY) Dutchmen,3pmi,No Dribble Jumper,Luke Mcgarrity,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
UNY,RIT,,Foul,To Basket,Josiah Turner,Misc,N/A,N/A,N/A,N/A,N/A,N/A
UNY,RIT,Union (NY) Dutchmen,Turnover,N/A,Tanner Tedesco,PNR,High,Off,Jack Plesser,P&R Roll Man,Left,Pop
UNY,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Hand Offs,Top,Stationary,N/A,N/A,N/A,N/A
UNY,RIT,Union (NY) Dutchmen,Foul,To Basket,Jack Plesser,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
UNY,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Matt Caggiano,PNR,High,Off,N/A,N/A,N/A,N/A
UNY,RIT,Union (NY) Dutchmen,Turnover,To Basket,Luke Mcgarrity,Off Screens,Right,Straight,N/A,N/A,N/A,N/A
UNY,RIT,,Foul,N/A,Matt Caggiano,Misc,N/A,N/A,N/A,N/A,N/A,N/A
UNY,RIT,Union (NY) Dutchmen,3pmi,No Dribble Jumper,Luke Mcgarrity,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
UNY,RIT,Union (NY) Dutchmen,3pmi,No Dribble Jumper,Matthew Garside,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
