Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
HOB,RIT,Hobart College Statesmen,2pMa,Dribble Jumper,Alex Moesch,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brody Brown,PNR,Left,Off,Jackson Otis,P&R Roll Man,N/A,Pop
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Carter Meshanic,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Carter Meshanic,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,N/A,Kenny Wilburn,Post,Left,Dribble,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Carter Meshanic,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Aidan Rodgers,PNR,High,Off,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Jackson Otis,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,Turnover,N/A,Ryan Lucey,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Brock Bowen,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Aidan Rodgers,PNR,High,Off,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Jackson Otis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,3pmi,No Dribble Jumper,Carter Meshanic,PNR,Left,Off,Matt Brand,Spot Ups,N/A,Shot
HOB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Off Screens,Right,Straight,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,3pmi,No Dribble Jumper,Aidan Rodgers,PNR,Left,Off,Gabriel Bergeron,Spot Ups,N/A,Shot
HOB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brody Brown,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Brock Bowen,Off Screens,Right,Curl,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,3pmi,No Dribble Jumper,Alex Moesch,Off Screens,Right,Straight,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Keegan Ocorr,PNR,High,Off,Brody Brown,Spot Ups,N/A,Shot
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Matt Brand,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,Foul,To Basket,Alex Moesch,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Brandon Weiss,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,3pMa,No Dribble Jumper,Alex Moesch,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Keegan Ocorr,PNR,High,Off,Brody Brown,Spot Ups,Left,Drive
HOB,RIT,Hobart College Statesmen,3pmi,Dribble Jumper,Alex Moesch,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,N/A,Kenny Wilburn,Post,Right,Face Up,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Keegan Ocorr,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,Drop Step,Isaiah Washington,Post,Left,Dribble,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Kenny Wilburn,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Pat Healy,Off Screens,Left,Curl,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Kenny Wilburn,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Isaiah Washington,Iso,Left,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Iso,Top,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,Turnover,N/A,Carter Meshanic,Post,Right,Face Up,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,Iso,Top,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Ryan Lucey,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Keegan Ocorr,Iso,Top,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Ryan Lucey,PNR,High,Off,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,PNR,Left,Away,Jackson Otis,Spot Ups,N/A,Shot
HOB,RIT,Hobart College Statesmen,3pMa,No Dribble Jumper,Isaiah Washington,Iso,Right,N/A,Ryan Lucey,Spot Ups,N/A,Shot
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Keegan Ocorr,PNR,High,Off,Kenny Wilburn,Cuts,N/A,Screen
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Ryan Lucey,Post,Left,Dribble,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,Foul,Dribble Jumper,Aidan Rodgers,PNR,High,Off,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Brock Bowen,PNR,High,Off,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,Foul,To Basket,Carter Meshanic,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Chase Dickens,Iso,Left,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,Turnover,N/A,Pat Healy,PNR,High,Away,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Kenny Wilburn,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Aidan Rodgers,PNR,High,Off,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Aidan Rodgers,PNR,Left,Off,Isaiah Washington,Spot Ups,Left,Drive
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Iso,Right,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,And1,To Basket,Pat Healy,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,Turnover,N/A,Isaiah Washington,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,3pMa,No Dribble Jumper,Alex Moesch,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Matt Caggiano,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,3pmi,No Dribble Jumper,Alex Moesch,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Pat Healy,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Aidan Rodgers,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,High,Off,Kenny Wilburn,P&R Roll Man,N/A,Pop
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Ryan Lucey,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Keegan Ocorr,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Hunter Meshanic,Post,Middle,Dribble,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Keegan Ocorr,Iso,Top,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Carter Meshanic,Iso,Top,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,3pmi,No Dribble Jumper,Pat Healy,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,PNR,Left,Off,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,Turnover,N/A,Isaiah Washington,Iso,Right,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Keegan Ocorr,PNR,High,Off,Brock Bowen,Spot Ups,N/A,Shot
HOB,RIT,Hobart College Statesmen,2pmi,Dribble Jumper,Pat Healy,PNR,Right,Off,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Brock Bowen,Off Screens,Left,Curl,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Pat Healy,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Ronnie Toole,PNR,Right,Off,Josiah Turner,P&R Roll Man,N/A,Roll
HOB,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Jackson Otis,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,Dribble Jumper,Isaiah Washington,Iso,Right,N/A,Ryan Lucey,Spot Ups,Left,Drive
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Matt Caggiano,PNR,Right,Off,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Carter Meshanic,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,PNR,Left,Off,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Ryan Lucey,Iso,Top,N/A,Isaiah Washington,Cuts,N/A,Flash
HOB,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Jackson Otis,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pMa,To Basket,Carter Meshanic,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Brock Bowen,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Matt Caggiano,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,3pmi,No Dribble Jumper,Isaiah Washington,Post,Left,Dribble,Ryan Lucey,Spot Ups,N/A,Shot
HOB,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Matt Caggiano,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,Dribble Jumper,Aidan Rodgers,PNR,Right,Off,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Pat Healy,Iso,Top,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Pat Healy,Iso,Right,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Brock Bowen,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,Foul,N/A,Aidan Rodgers,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Brock Bowen,Misc,N/A,N/A,N/A,N/A,N/A,N/A
HOB,RIT,Hobart College Statesmen,2pmi,To Basket,Aidan Rodgers,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
