Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
Elm,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,Left,Off,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,Turnover,N/A,Tyler Cardello,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,Right,Off,Brody Brown,Spot Ups,N/A,Shot
Elm,RIT,Elmira,2pmi,Dribble Jumper,Riley Spencer,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,To Basket,Riley Spencer,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Zac Ditzel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,Foul,To Basket,Tyler Cardello,Iso,Top,N/A,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,PNR,High,Off,Zac Ditzel,Cuts,N/A,Flash
Elm,RIT,Elmira,3pmi,Dribble Jumper,Marc Anthony Artuz,PNR,High,Off,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brody Brown,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pMa,To Basket,Carter Seeberger,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,Turnover,N/A,Carter Seeberger,PNR,High,Off,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,Turnover,N/A,Marc Anthony Artuz,Misc,N/A,N/A,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Josiah Turner,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,To Basket,Carter Seeberger,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,Dribble Jumper,Owen Evans,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,Dribble Jumper,Marc Anthony Artuz,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Zac Ditzel,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,Dribble Jumper,Carter Seeberger,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,Drop Step,Dylan Jacob,Post,Right,Dribble,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Brody Brown,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,To Basket,Tyler Cardello,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,3pMa,No Dribble Jumper,Dylan Jacob,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Off Screens,Right,Straight,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,Foul,N/A,Riley Spencer,Post,Right,Dribble,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Jackson Otis,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,Foul,Drop Step,Tyler Cardello,Post,Left,Dribble,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Jackson Otis,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,Turnover,N/A,Jack O'Grady,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,And1,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,To Basket,Dylan Jacob,Misc,N/A,N/A,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Matt Caggiano,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,To Basket,Tyler Cardello,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,3pmi,Dribble Jumper,Carter Seeberger,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Ronnie Toole,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pMa,To Basket,Tyler Cardello,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,2pMa,No Dribble Jumper,Matt Caggiano,PNR,Left,Off,Josiah Turner,P&R Roll Man,N/A,Pop
Elm,RIT,Elmira,3pMa,No Dribble Jumper,Marc Anthony Artuz,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Ronnie Toole,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,Dribble Jumper,Riley Spencer,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pMa,To Basket,Tyler Cardello,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Matt Caggiano,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,3pmi,No Dribble Jumper,Dylan Jacob,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pMa,To Basket,Dylan Jacob,PNR,Right,Off,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Luke Granto,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,To Basket,Lane Aaron,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Nolan Smih,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,To Basket,Owen Evans,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Ronnie Toole,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Luke Granto,PNR,High,Off,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Cameron Storm,Misc,N/A,N/A,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,3pmi,No Dribble Jumper,Owen Evans,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Nolan Smih,Iso,Right,N/A,Mihail Bossev,Spot Ups,N/A,Shot
Elm,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Luke Granto,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,Turnover,N/A,Jack O'Grady,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
Elm,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Brandon Weiss,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
Elm,RIT,Elmira,2pmi,Dribble Jumper,Carter Seeberger,Misc,N/A,N/A,N/A,N/A,N/A,N/A
